"","loc_id","name","type","str_no","street","postal_code","ward","phone","building.type","bldgname","Infant","Toddler","Preschooler","Kindergarten","Gradelevel","Total","subsidy","gc_geoid","longitude","latitude","run_date","district"
"730",11818,"Distillery District Early Learning Centre","Commercial","8","distillery lane","M5A 3C4",28,"416-360-4042","High Rise Apartment","",20,30,55,0,0,105,"No",30032135,-79.36124863,43.64975599,"15-Jun-17","Toronto East York"
"731",11820,"All About Kids Sheppard","Commercial","2005","sheppard ave e","M2J 5B4",33,"416-427-0211","Commercial Building","Crown Property Management",10,10,24,0,0,44,"No",20233550,-79.33838433,43.77433049,"15-Jun-17","North York"
"732",11821,"Kids & Company-Consumers Site","Commercial","251","consumers rd","M2J 4R3",33,"416-493-2045","Office Building","Parkway Place",20,30,48,0,0,98,"No",13503307,-79.33053624,43.77002442,"15-Jun-17","North York"
"733",11842,"San Romanoway Boys & Girls Club","Non-Profit","10","san romanoway","M3N 2Y2",8,"416-739-7949","High Rise Apartment","",0,0,0,0,40,40,"No",10071746,-79.51668093,43.75854019,"15-Jun-17","North York"
"734",11887,"Odyssey Montessori School Incorporated","Commercial","136","sorauren ave","M6R 2E4",14,"416-535-9402","Place of Worship","Greek Orthodox Cathedral Of The Virgin Mary",0,0,64,0,0,64,"No",869050,-79.44281428,43.64356788,"15-Jun-17","Toronto East York"
"735",11901,"Playland  - Daycare Centre","Commercial","5050","dufferin st","M3H 5T5",8,"416-667-7529","Commercial Building","",0,0,16,0,0,16,"No",10280138,-79.47125864,43.78319008,"15-Jun-17","North York"
"736",11907,"Garfield Avenue Children's Circle","Non-Profit","1 1/2","garfield ave","M4T 1E6",27,"416-963-9242","Catholic Elementary School","Our Lady Of Perpetual Help Separate School",0,0,0,0,30,30,"No",13971319,-79.38330811,43.68730708,"15-Jun-17","Toronto East York"
"737",11909,"Community Centre 55 - Kimberly Public School","Non-Profit","50","swanwick ave","M4E 1Z5",32,"416-691-1113","Public Elementary School","Kimberley Public School",0,0,0,26,65,91,"Yes",876040,-79.29913109,43.68262856,"15-Jun-17","Toronto East York"
"738",11912,"High Park Early Learning Centre","Non-Profit","17","high park ave","M6P 2R5",13,"416-760-9958","House","",10,25,32,0,0,67,"Yes",7994462,-79.46513513,43.65419187,"15-Jun-17","Etobicoke York"
"739",11916,"Uptown Yonge Preschool And Child Development Centre","Commercial","1","lord seaton rd","M2P 2C1",25,"647-439-0316x00","Other","",0,15,0,16,16,47,"No",538186,-79.4072315,43.75244208,"15-Jun-17","North York"
"740",11921,"Mount Pleasant Road Children's Circle","Non-Profit","129","mount pleasant rd","M4W 2S3",27,"416-963-9242","Place of Worship","Rosedale Presbyterian Church",0,10,11,0,0,21,"No",7955654,-79.38040186,43.67585447,"15-Jun-17","Toronto East York"
"741",11922,"The Beez Kneez Forest Hill","Commercial","212","st clair ave w","M4V 1R2",22,"416-920-5478","Other","",0,15,29,0,0,44,"No",9109685,-79.40445208,43.68637435,"15-Jun-17","Toronto East York"
"742",11923,"Harrison School Age Ymca","Non-Profit","81","harrison rd","M2L 1V9",25,"416-225-7773x440","Public Elementary School","Harrison Public School",0,0,0,0,15,15,"No",525261,-79.37731186,43.75737707,"15-Jun-17","North York"
"743",11928,"Sunflower Montessori Day Care","Commercial","582","oakwood ave","M6E 2X5",15,"416-656-6300","House","",0,10,15,0,0,25,"No",2302310,-79.44165684,43.6940369,"15-Jun-17","North York"
"744",11930,"Waterclub Jr Ymca","Non-Profit","208","queens quay w","M5J 2Y5",20,"416-915-7344","High Rise Apartment","",10,10,32,0,0,52,"Yes",14244138,-79.38122663,43.64012129,"15-Jun-17","Toronto East York"
"745",11937,"All My Children Child Care","Commercial","1590","sandhurst circle","M1V 2L4",41,"416-291-9200","Community/Recreation Centre","Forest Manor Recreation Centre",0,10,24,0,21,55,"No",14190587,-79.27106846,43.80815428,"15-Jun-17","Scarborough"
"746",11948,"Healthy Earth Bilingual Nursery School","Commercial","2206","queen st e","M4E 1E7",32,"416-690-5969","House","",0,0,32,0,0,32,"No",9950462,-79.28941944,43.67255939,"15-Jun-17","Toronto East York"
"747",11950,"Oxford Learning Centre","Commercial","3130","bathurst st","M6A 2A1",15,"416-781-1225","Other","",0,0,16,0,0,16,"No",11342942,-79.43045207,43.72066218,"15-Jun-17","North York"
"748",11951,"Chabad Of Midtown - Bathurst","Non-Profit","1344","bathurst st","M5R 3H7",21,"416-516-2005","Community/Recreation Centre","Chabad Of Midtown",0,33,64,0,0,97,"No",10636655,-79.41703282,43.67935582,"15-Jun-17","Toronto East York"
"749",11969,"Kids & Company-Etobicoke","Commercial","3250","bloor st w","M8X 2X9",5,"416-237-0404","Office Building","Sunlife Financial Centre",20,30,24,0,0,74,"No",10756768,-79.52096272,43.64552891,"15-Jun-17","Etobicoke York"
"750",11988,"Abc Academy - 18 Melrose Avenue","Commercial","18","melrose ave","M5M 1Y5",16,"416-484-0222","Other","Abc Academy Inc",10,23,15,0,0,48,"No",7777164,-79.40504867,43.73299895,"15-Jun-17","North York"
"751",12012,"Brookside Child Care Centre","Non-Profit","75","oasis blvd","M1X 0A3",42,"416-396-5757","Public Elementary School","Brookside Public School",10,10,24,26,30,100,"Yes",14248664,-79.23360753,43.83057174,"15-Jun-17","Scarborough"
"752",12023,"The Helene Comay Nursery School","Non-Profit","601","christie st","M6G 4C7",21,"647-406-4369","Community/Recreation Centre","Artscape Wychwood Barns",0,0,24,0,0,24,"No",20259082,-79.42409817,43.67996743,"15-Jun-17","Toronto East York"
"753",12026,"Immaculata Day Care Inc - St. Helen's Early Learning Centre","Non-Profit","1196","college st","M6H 1B8",18,"416-534-5773","Catholic Elementary School","St. Helen's Catholic School",0,0,32,20,15,67,"Yes",785703,-79.43615958,43.65209316,"15-Jun-17","Toronto East York"
"754",12062,"Windermere Early Learning Centre","Non-Profit","103","the queensway","M6S 5B3",13,"416-763-2734","Other","",10,15,32,0,0,57,"Yes",20033897,-79.4702129,43.63630489,"15-Jun-17","Etobicoke York"
"755",12063,"Downtown Montessori At Infinity Place (Day Care Connection)","Non-Profit","26","grand trunk cres","M5J 3A9",20,"416-849-3692","Other","Infinity Place",10,15,40,0,0,65,"Yes",20078637,-79.38278254,43.64200429,"15-Jun-17","Toronto East York"
"756",12065,"St.Ambrose Ymca","Non-Profit","20","coules crt","M8W 2N9",6,"416-622-6331","Catholic Elementary School","St. Ambrose Catholic School",0,0,0,26,0,26,"Yes",8676980,-79.55012614,43.60837866,"15-Jun-17","Etobicoke York"
"757",12066,"Graydon Hall Child Care Services In Don Valley Business Park","Commercial","150","ferrand dr","M3C 3E5",26,"416-429-5444","Office Building","Amexon Building",10,30,40,0,0,80,"No",515400,-79.33211664,43.72105352,"15-Jun-17","North York"
"758",12067,"Little Acorns Montessori School","Commercial","40","underhill dr","M3A 2J5",34,"416-725-6459","Church","",0,0,13,0,0,13,"No",570764,-79.32666461,43.74412983,"15-Jun-17","North York"
"759",12068,"Jingbao Bilingual Children's Centre","Non-Profit","3105","don mills rd","M2J 3C2",33,"416-494-4105","Catholic Elementary School","Our Lady Of Guadalupe Catholic School",0,15,24,10,15,64,"Yes",10906432,-79.35335147,43.78988285,"15-Jun-17","North York"
"760",12073,"Bright Minds Childcare & Montessori School","Commercial","1450","o connor dr","M4B 2T8",31,"416-755-0002","Office Building","",0,10,24,0,0,34,"No",8609110,-79.30680033,43.71366175,"15-Jun-17","Toronto East York"
"761",12074,"Enjoy Learning Centre","Commercial","27","passmore ave","M1V 4T4",39,"416-840-8488","Industrial Building","Al Reisman Ltd.",0,0,0,0,45,45,"No",5020021,-79.30263787,43.81858971,"15-Jun-17","Scarborough"
"762",12075,"Kew Park Montessori Day School Inc. (Hiawatha Road)","Commercial","79","hiawatha rd","M4L 2X7",32,"416-694-6273","Place of Worship","Neighbourhood Unitarian Universalist Congregation",0,0,48,0,0,48,"No",14624738,-79.32209363,43.67091163,"15-Jun-17","Toronto East York"
"763",12084,"Thorncliffe Park School Age Day Care Centre","Non-Profit","80","thorncliffe park dr","M4H 1K3",26,"416-423-0880","Public Elementary School","Thorncliffe Park Public School",0,0,0,0,51,51,"Yes",3829444,-79.34343675,43.70539004,"15-Jun-17","North York"
"764",12092,"Pinnacle Jr Ymca","Non-Profit","12","yonge st","M5E 1Z9",28,"416-849-3316","High Rise Apartment","",10,15,24,0,0,49,"Yes",20078581,-79.3762619,43.64316211,"15-Jun-17","Toronto East York"
"765",12108,"Mindwerx 4 Kids Learning Centre","Non-Profit","3825","bloor st w","M9B 1K9",5,"416-233-5437","House","Mindwerx 4 Kids Learning Centre",0,10,32,0,0,42,"No",8731056,-79.53761181,43.64108915,"15-Jun-17","Etobicoke York"
"766",12109,"Kids Club Daycare & Learning Centre","Commercial","104","advance rd","M8Z 2T7",5,"416-236-2863","Commercial Building","Kids Club Daycare",10,25,30,18,15,98,"No",981929,-79.52128233,43.6361386,"15-Jun-17","Etobicoke York"
"767",12110,"Kids Zone Daycare On Constance","Commercial","76","constance st","M6R 1S6",14,"416-551-4354","House","",0,15,20,0,0,35,"No",7979986,-79.45356461,43.6493549,"15-Jun-17","Toronto East York"
"768",12124,"Native Child & Family Life Centre - 156 Galloway","Non-Profit","156","galloway rd","M1E 1X2",43,"416-969-8510x3728","Other","Ghesig House",10,10,16,20,0,56,"Yes",336726,-79.19505714,43.76219949,"15-Jun-17","Scarborough"
"769",12129,"Angelgate Daycare Inc.","Commercial","432","runnymede rd","M6S 2Y8",13,"416-763-6078","Place of Worship","Runnymede United Church",0,0,44,0,30,74,"No",20092173,-79.47921439,43.65681015,"15-Jun-17","Etobicoke York"
"770",12180,"Rippleton Roadsters Satellite Program","Non-Profit","1340","leslie st","M3C 2K9",25,"416-449-4559","Catholic Elementary School","St. Bonaventure Catholic School",0,0,0,26,60,86,"Yes",4301082,-79.35625363,43.73303234,"15-Jun-17","North York"
"771",12197,"Peek-A-Bears Child Care Inc.","Commercial","2032","gerrard st e","M4E 2B1",32,"416-691-5799","Commercial Building","",0,10,32,0,0,42,"No",809185,-79.30992304,43.68156133,"15-Jun-17","Toronto East York"
"772",12200,"Le Petit Chaperon Rouge - Queensdale","Non-Profit","80","queensdale ave","M4J 1Y3",29,"416-463-3975","Public Elementary School (French)","Ecole Elementaire La Mosaique",0,0,24,87,80,191,"Yes",32143,-79.33053821,43.68733905,"15-Jun-17","Toronto East York"
"773",12207,"Little Tots' Manor 2","Commercial","376","balliol st","M4S 1E2",22,"416-485-5515","Other","",0,0,36,0,0,36,"No",766443,-79.38541798,43.69976439,"15-Jun-17","Toronto East York"
"774",12212,"Lycee Francais De Toronto","Non-Profit","2327","dufferin st","M6E 3S5",15,"416-924-1789","Public School (Closed)","Lycee Francais De Toronto",0,0,22,0,0,22,"No",9741281,-79.44855647,43.69364593,"15-Jun-17","North York"
"775",12213,"Centro Abruzzo / Villa Charities","Non-Profit","340","falstaff ave","M6L 3E8",12,"416-645-1014","Community/Recreation Centre","Centro Abruzzo",0,15,68,0,0,83,"No",20362446,-79.4822724,43.72051933,"15-Jun-17","Etobicoke York"
"776",12214,"Adath Israel Nursery","Non-Profit","37","southbourne ave","M3H 1A4",10,"416-635-5340","Synagogue","Adath Isreal Congregation",0,30,19,0,0,49,"No",563759,-79.43122536,43.73855386,"15-Jun-17","North York"
"777",12216,"Big Bears Daycare","Commercial","51","durnford rd","M1B 1G6",44,"416-778-8860","Other","",10,15,24,0,0,49,"Yes",9602604,-79.15046,43.80018512,"15-Jun-17","Scarborough"
"778",12218,"Gateway Montessori School","Commercial","5","elinor ave","M1R 3H1",37,"416-299-4468","Place of Worship","Chinese Gospel Church",0,0,24,0,0,24,"No",330974,-79.30043081,43.74459609,"15-Jun-17","Scarborough"
"779",12219,"West End Parents Day Care Satellite","Non-Profit","380","ossington ave","M6J 3A5",19,"416-534-6761","Public Elementary School","Ossington / Old Orchard Public School",0,0,0,30,26,56,"Yes",9486678,-79.42260301,43.65271625,"15-Jun-17","Toronto East York"
"780",12220,"Sunny Faces Day Care Centre - St. Benedict Site","Non-Profit","2202","kipling ave","M9W 4K9",2,"416-744-0778","Catholic Elementary School","St. Benedict School",0,0,0,20,45,65,"Yes",6052172,-79.57332608,43.72305238,"15-Jun-17","Etobicoke York"
"781",12226,"Plasp - James Culnan Catholic School","Non-Profit","605","willard ave","M6S 3S1",13,"905-890-1711","Catholic Elementary School","James Culan Catholic School",0,0,0,39,45,84,"Yes",10561021,-79.48558752,43.6611157,"15-Jun-17","Etobicoke York"
"782",12227,"Rolph Road - Leaside Day Care Centres (St. Anselm)","Non-Profit","182","bessborough dr","M4G 4H5",26,"416-487-5862","Catholic Elementary School","St. Anselm Catholic School",0,0,0,20,25,45,"Yes",13991663,-79.3715984,43.70540298,"15-Jun-17","North York"
"783",12228,"Norway School Age Ymca","Non-Profit","390","kingston rd","M4L 1T9",32,"647-439-9905","Public Elementary School","Norway Public School",0,0,0,26,30,56,"Yes",14198771,-79.30667191,43.67628763,"15-Jun-17","Toronto East York"
"784",12261,"Westside Montessori School","Commercial","95","bellevue ave","M5T 2N8",20,"647-430-5321","House","",0,20,48,0,0,68,"No",770025,-79.40384267,43.65645832,"15-Jun-17","Toronto East York"
"785",12268,"Victoria Education Centre, Montessori & Child Care","Non-Profit","1038","woodbine ave","M4C 4C4",31,"416-422-5550","Place of Worship","Toronto Chinese Mennonite Church",0,10,37,0,0,47,"No",37462,-79.31388156,43.68744236,"15-Jun-17","Toronto East York"
"786",12273,"Purple Tree Child Care Inc.","Commercial","384","soudan ave","M4S 1W8",22,"416-932-9119","Other","",0,10,36,0,0,46,"No",10486006,-79.38457824,43.70727292,"15-Jun-17","Toronto East York"
"787",12304,"The Kinder Connection (Wilson)","Commercial","37","southbourne ave","M3H 1A4",10,"416-636-3000","Synagogue","Adath Isreal Synagogue",0,0,16,0,0,16,"No",563759,-79.43122536,43.73855386,"15-Jun-17","North York"
"788",12305,"Curlew Montessori School","Commercial","81","curlew dr","M3A 2P8",34,"416-385-7373","Place of Worship","Toronto Somang Korean Presbyterian Church",0,0,24,0,0,24,"No",8292439,-79.31639744,43.74215388,"15-Jun-17","North York"
"789",12308,"Abc Academy 2 - 20 Melrose Avenue","Commercial","20","melrose ave","M5M 1Y5",16,"416-484-0222","Purpose Built","Abc Academy",10,10,16,0,0,36,"No",7777165,-79.40518527,43.73296153,"15-Jun-17","North York"
"790",12309,"Green Apple Kids","Commercial","3605","dundas st w","M6S 2T1",13,"416-570-6096","Commercial Building","Green Apple Kids",10,40,72,0,0,122,"No",14075674,-79.49365948,43.6654977,"15-Jun-17","Etobicoke York"
"791",12310,"Kid-Z-Own (Operator: The Salvation Army)","Non-Profit","107","cedarvale ave","M4C 4J9",31,"416-467-7416x223","Church","The Salvation Army East Toronto",0,0,0,0,30,30,"No",10071461,-79.31115568,43.68717869,"15-Jun-17","Toronto East York"
"792",12333,"Jingbao Bilingual Children's Centre - Scarborough","Non-Profit","2350","mccowan rd","M1S 4B4",41,"416-304-0260","Catholic Elementary School","St. Ignatius Of Loyola Catholic School",0,0,24,18,0,42,"No",9780844,-79.2654165,43.80358711,"15-Jun-17","Scarborough"
"793",12335,"Children's Garden Junior School","Commercial","670","eglinton ave e","M4G 2K4",26,"416-423-5017","Place of Worship","Leaside Presbyterian Church",0,0,32,0,0,32,"No",11915536,-79.37267077,43.71235186,"15-Jun-17","North York"
"794",12336,"Macaulay Child Development Centre-Warren Park","Non-Profit","135","varsity rd","M6S 4P4",13,"416-769-1253","Public Elementary School","Warren Park Junior Public School (Tdsb)",0,0,16,26,30,72,"Yes",10663463,-79.49944079,43.66285134,"15-Jun-17","Etobicoke York"
"795",12337,"Three R's Schoolhouse Inc.","Commercial","1577","royal york rd","M9P 3C5",2,"416-840-7675","Place of Worship","St. Andrew's Presbyterian Church",0,15,24,0,30,69,"No",9383534,-79.53345293,43.69893231,"15-Jun-17","Etobicoke York"
"796",12338,"Teddy Bear Academy","Commercial","167","high park ave","M6P 2S3",13,"647-351-1566","Place of Worship","",10,25,24,0,0,59,"No",820254,-79.46739326,43.65939822,"15-Jun-17","Etobicoke York"
"797",12353,"Munchkinz Preschool Inc. (2193117 Ontario Inc.)","Commercial","260","the queensway","M8Y 1J4",5,"416-252-0600","Purpose Built","Standalone Day Nursery",0,0,31,0,0,31,"No",1037005,-79.4882532,43.62980479,"15-Jun-17","Etobicoke York"
"798",12373,"Prosserman Jewish Community Centre","Non-Profit","4588","bathurst st","M2R 1W6",10,"416-638-1881x4351","Other","",0,55,72,24,0,151,"Yes",487320,-79.44166888,43.76283184,"15-Jun-17","North York"
"799",12375,"Archway Montessori School","Commercial","3385","lawrence ave e","M1H 1A8",38,"416-438-8103","Place of Worship","Church Of The Master",0,15,32,0,0,47,"No",354466,-79.23336139,43.75768999,"15-Jun-17","Scarborough"
"800",12377,"Rowanwood Daycare","Commercial","1275","dundas st w","M6J 1X8",18,"416-302-0629","Commercial Building","",0,15,5,0,0,20,"No",2695741,-79.42505942,43.64928556,"15-Jun-17","Toronto East York"
"801",12378,"Better Beginnings Nursery School","Commercial","1208","kingston rd","M1N 1N8",36,"416-903-7827","Other","Fallingbrook Loft Condominium",0,0,43,0,0,43,"No",20103106,-79.27957976,43.68230835,"15-Jun-17","Scarborough"
"802",12385,"Cole Street Early Learning & Child Care Centre","City-Operated","10","cole st","M5A 0A3",28,"416-392-5866","Other","",10,20,32,0,0,62,"Yes",20168852,-79.36586143,43.66033038,"15-Jun-17","Toronto East York"
"803",12386,"Follow The Child","Commercial","462","birchmount rd","M1K 1N8",35,"647-347-7651","Other","Birchmount Plaza",0,10,14,19,0,43,"No",308291,-79.26959881,43.70729273,"15-Jun-17","Scarborough"
"804",12387,"Little Learners Academy Inc.","Commercial","268","jane st","M6S 3Z2",13,"416-551-7114","Other","Building",0,15,24,15,0,54,"No",9340633,-79.4873448,43.65567745,"15-Jun-17","Etobicoke York"
"805",12397,"Kinder College Early Learning Centre","Commercial","218","richmond st w","M5V 1V6",20,"416-479-0004","Other","",20,30,47,0,0,97,"No",7929612,-79.38821359,43.65000898,"15-Jun-17","Toronto East York"
"806",12399,"Plasp - Nativity Of Our Lord Catholic School","Non-Profit","35","saffron cres","M9C 3T8",3,"905-890-1711","Catholic Elementary School","Nativity Of Our Lord Catholic School",0,0,0,13,30,43,"Yes",3049684,-79.57537347,43.65313182,"15-Jun-17","Etobicoke York"
"807",12409,"Treasured Moments - Burnhamthorpe","Commercial","316","burnhamthorpe rd","M9B 2A1",5,"416-646-7776","Commercial Building","",10,15,48,0,0,73,"No",9544297,-79.54854577,43.64869862,"15-Jun-17","Etobicoke York"
"808",12661,"Eyet Early Learning Centre,  Crescent Town Elementary School","Non-Profit","4","massey sq","M4C 5M9",31,"416-690-0349","Public Elementary School","Crescent Town Elementary School",0,10,16,30,15,71,"Yes",4202208,-79.29246972,43.69684534,"15-Jun-17","Toronto East York"
"809",12700,"First Stage Child Care Centre","Non-Profit","85","mount olive dr","M9V 2C9",1,"416-746-6847","Public Elementary School","Highfield Js",0,10,24,0,0,34,"Yes",1020028,-79.58920987,43.74558426,"15-Jun-17","Etobicoke York"
"810",12719,"Jingbao (Downtown) Bilingual Children's Centre (96 Denison Avenue)","Non-Profit","96","denison ave","M5T 1E4",20,"416-603-8885","Public Elementary School","Ryerson Jr And Sr Public School",0,10,24,26,0,60,"No",10560819,-79.4026399,43.65122913,"15-Jun-17","Toronto East York"
"811",12734,"Rexdale Women's Centre Nursery","Non-Profit","925","albion rd","M9V 1A6",1,"416-741-1633","Community/Recreation Centre","Community Centre",0,5,8,0,0,13,"No",10985943,-79.56258034,43.73547048,"15-Jun-17","Etobicoke York"
"812",12735,"Boardwalk Montessori School Inc.","Commercial","1975","queen st e","M4L 1J1",32,"416-691-6740","Other","",0,10,47,0,0,57,"No",7683441,-79.30058336,43.66979957,"15-Jun-17","Toronto East York"
"813",12737,"Annex Montessori School","Commercial","427","bloor st w","M5S 1X7",20,"416-994-0549","Place of Worship","",0,10,24,0,0,34,"No",10736588,-79.40571106,43.66604798,"15-Jun-17","Toronto East York"
"814",12739,"Five Peas In A Pod Child Care","Commercial","505","eglinton ave w","M5N 1B1",22,"416-481-2582","Office Building","",0,8,12,0,0,20,"No",8168666,-79.41344705,43.70335969,"15-Jun-17","Toronto East York"
"815",12772,"Heart Beatz Child Care - Solaris Site","Non-Profit","141","village green sq","M1S 0L3",40,"416-321-1719","Community/Recreation Centre","Cliffcrest Community Centre",10,20,16,0,0,46,"Yes",30021063,-79.28070085,43.77772513,"15-Jun-17","Scarborough"
"816",12778,"Curious Caterpillars","Commercial","28","college view ave","M5P 1J4",22,"647-344-8681","Other","",10,15,24,0,0,49,"No",785787,-79.4068891,43.70217095,"15-Jun-17","Toronto East York"
"817",12787,"Creative Minds Montessori Academy","Commercial","285","lawson rd","M1C 2J6",44,"647-347-6068","Other","",0,10,32,0,16,58,"No",354778,-79.15205063,43.78702273,"15-Jun-17","Scarborough"
"818",12791,"Trust Child Care","Commercial","29","birch ave","M4V 1E2",22,"416-944-1999","Other","",30,45,48,27,0,150,"No",8741491,-79.39286701,43.6809482,"15-Jun-17","Toronto East York"
"819",12795,"Gan Chabad Preschool","Commercial","147","overbrook pl","M3H 4R1",10,"647-894-8533","Other","",0,10,16,0,0,26,"No",548114,-79.45787152,43.76244263,"15-Jun-17","North York"
"820",12797,"Abc Academy Bayview - 1432 Bayview Avenue","Commercial","1432","bayview ave","M4G 3B3",22,"647-349-2229","Other","",20,30,48,0,0,98,"No",768499,-79.37405581,43.70208495,"15-Jun-17","Toronto East York"
"821",12798,"Agape Christian Montessori School (2236800 Ontario Inc.)","Commercial","301","silver star blvd","M1V 0B6",41,"647-717-1800","Church","Japanese Gospel Church Of Toronto",0,10,32,0,0,42,"No",14238043,-79.29375797,43.81285164,"15-Jun-17","Scarborough"
"822",12800,"Learning Jungle School - Kennedy Campus","Commercial","3376","kennedy rd","M1V 3S8",39,"416-291-7187","Other","",0,8,14,0,13,35,"No",9467864,-79.30495951,43.81823512,"15-Jun-17","Scarborough"
"823",12805,"Little Footsteps Childcare Inc.","Commercial","404","willard ave","M6S 3R5",13,"416-604-0330","Place of Worship","St Paul Anglican Church",0,10,16,20,30,76,"No",10906769,-79.4839622,43.65545888,"15-Jun-17","Etobicoke York"
"824",12835,"Teach Me To Fly Preschool","Commercial","2560","gerrard st e","M1N 1W8",36,"416-691-9406","Other","",14,25,16,0,0,55,"No",337310,-79.27841784,43.68910513,"15-Jun-17","Scarborough"
"825",12836,"Windermere Kids Inc.","Commercial","356","windermere ave","M6S 3L3",13,"416-761-9772","Church","Windermere United Church",10,15,48,0,0,73,"No",883840,-79.48042415,43.64880572,"15-Jun-17","Etobicoke York"
"826",12844,"La Petite École","Commercial","130","kennedy ave","M6S 2X9",13,"416-871-6145","Other","",0,0,16,0,0,16,"No",10341165,-79.47568961,43.65084317,"15-Jun-17","Etobicoke York"
"827",12859,"Little Feet Little Faces Preschool","Commercial","183","avenue rd","M5R 2J2",27,"416-923-8882","Other","",0,0,55,0,0,55,"No",765441,-79.39654429,43.67523835,"15-Jun-17","Toronto East York"
"828",12860,"Kids & Company Ltd. - Bloor Christie","Commercial","703","bloor st w","M6G 1L5",19,"647-345-5702","Other","",10,30,16,0,0,56,"No",8416843,-79.41763517,43.66349288,"15-Jun-17","Toronto East York"
"829",12862,"Yonge-Churchill Child Care Centre","Non-Profit","5350","yonge st","M2N 5R5",23,"416-221-4747","Church","St George's Anglican Church",10,30,48,0,60,148,"No",20232538,-79.41461266,43.77410091,"15-Jun-17","North York"
"830",12869,"All About Kids Inc. (1055 Gerrard Street East)","Commercial","1055","gerrard st e","M4M 1Z7",30,"416-463-5437","Other","",10,15,37,20,0,82,"No",14075057,-79.3360482,43.66888337,"15-Jun-17","Toronto East York"
"831",12878,"Learn With Me Children Centre Inc.","Commercial","1615","kingston rd","M1N 1S4",36,"416-694-7445","Other","",0,10,8,10,0,28,"No",351947,-79.26587052,43.69056245,"15-Jun-17","Scarborough"
"832",12887,"Precious Blood  Jr Ymca Elp","Non-Profit","1035","pharmacy ave","M1R 2G8",37,"416-490-1624","Catholic Elementary School","Precious Blood Catholic School",0,0,0,13,30,43,"Yes",373219,-79.30224064,43.73936503,"15-Jun-17","Scarborough"
"833",12888,"Dewson Street Ymca","Non-Profit","65","concord ave","M6H 2N9",19,"416-536-1166x440","Public Elementary School","Dewson Street Junior Public School",0,0,0,52,75,127,"Yes",6523008,-79.42458793,43.65655765,"15-Jun-17","Toronto East York"
"834",12892,"Network Childcare Services - Holy Cross","Non-Profit","299A","donlands ave","M4J 3R7",29,"416-421-6984","Catholic Elementary School","Holy Cross Catholic School",0,0,0,52,45,97,"Yes",6208930,-79.34067636,43.68998755,"15-Jun-17","Toronto East York"
"835",12893,"St. Lawrence Co-Operative Day Care (Market Lane Jr./Sr.School)","Non-Profit","246","the esplanade","M5A 4J6",28,"416-363-9425","Public Elementary School","Market Lane Junior School",0,0,0,26,0,26,"Yes",8354441,-79.36474462,43.64985896,"15-Jun-17","Toronto East York"
"836",12894,"Holy Family Childcare Centre-Queen Victoria","Non-Profit","141","close ave","M6K 2V6",14,"416-524-2052","Catholic Elementary School","Holy Family",0,0,0,26,25,51,"Yes",8322307,-79.434911,43.63875022,"15-Jun-17","Toronto East York"
"837",12897,"Toronto Woods Daycare","Commercial","3072","bayview ave","M2N 5L3",23,"416-222-7333","Place of Worship","Beth Tikvah Synagogue",0,10,16,0,0,26,"No",14120342,-79.39106535,43.77874469,"15-Jun-17","North York"
"838",12899,"Centre De La Petite Enfance - Les Amis Du Monde","Non-Profit","55","pelham ave","M6N 1A5",17,"416-410-2232","Public Elementary School (French)","École Élémentaire Charles-Sauriol",0,0,24,20,30,74,"Yes",8321585,-79.45535289,43.66768225,"15-Jun-17","Etobicoke York"
"839",12903,"Montessori Start Inc","Commercial","1195","lawrence ave w","M6A 1E2",15,"416-901-9363","Other","",10,25,20,0,0,55,"No",536175,-79.46719814,43.71111511,"15-Jun-17","North York"
"840",12906,"Smart Start Montessori School (1416786 Ontario Limited)","Commercial","2660","kennedy rd","M1T 3H7",39,"416-644-1131","Other","",0,10,39,0,0,49,"No",350659,-79.29416955,43.79566877,"15-Jun-17","Scarborough"
"841",12911,"K.A.S.I.A. Preschool (Op: Kerry-Ann Facey)","Non-Profit","65","glen manor dr","M4E 3V3",32,"416-826-9451","Other","",0,0,16,0,0,16,"No",10864355,-79.29220874,43.67110038,"15-Jun-17","Toronto East York"
"842",12917,"George Brown - Nelson Mandela Child Care Centre","Non-Profit","440","shuter st","M5A 1X6",28,"416-415-2450","Public Elementary School","Nelson Mandela Park Public School",10,15,24,46,30,125,"Yes",7635592,-79.36060291,43.65835275,"15-Jun-17","Toronto East York"
"843",12922,"St. George Mini School - Mallard","Non-Profit","33","mallard rd","M3B 1S4",34,"647-478-6114","Church","",10,15,32,0,0,57,"Yes",11541969,-79.34958398,43.74728752,"15-Jun-17","North York"
"844",12923,"Monarch Park Montessori","Commercial","201","monarch park ave","M4J 4R9",29,"647-748-8822","Place of Worship","Holy Trinity Macedono-Bulgarian Eastern Orthodox Church",0,15,24,0,0,39,"No",843768,-79.32788685,43.68543374,"15-Jun-17","Toronto East York"
"845",12924,"Pine Lake Montessori School, Toddlers","Commercial","253","sheppard ave w","M2N 1N2",23,"416-227-9100","House","",0,15,0,0,0,15,"No",562030,-79.42293174,43.75867912,"15-Jun-17","North York"
"846",12929,"Blue Butterfly Montessori School Inc.","Commercial","300","richmond st w","M5V 1X2",20,"416-479-0202","Other","",0,17,16,0,0,33,"No",10223858,-79.39166212,43.64914145,"15-Jun-17","Toronto East York"
